"Objective_function","Main_RecrDev_1994","Main_RecrDev_1995","Main_RecrDev_1996","Main_RecrDev_1997","Main_RecrDev_1998","Main_RecrDev_1999","Main_RecrDev_2000","Main_RecrDev_2001","Main_RecrDev_2002","Main_RecrDev_2003","Main_RecrDev_2004","Main_RecrDev_2005","Main_RecrDev_2006","Main_RecrDev_2007","Main_RecrDev_2008","Main_RecrDev_2009","Main_RecrDev_2010","Main_RecrDev_2011","Main_RecrDev_2012"
305.648,0.0457538,-0.101964,-0.325112,-0.111565,-0.230383,0.270014,0.327266,0.209,0.0576743,0.0430616,-0.222234,-0.0215097,0.454873,-0.207217,-0.327485,-0.376633,0.198722,0.1583,0.159438
308.703,0.0520415,-0.10635,-0.319,-0.104541,-0.259917,0.27698,0.31952,0.202267,0.0668707,0.0361427,-0.217541,-0.038388,0.453332,-0.192715,-0.322551,-0.369949,0.216157,0.138071,0.16957
304.142,0.0386229,-0.114571,-0.335363,-0.0942768,-0.249529,0.269748,0.314509,0.193162,0.0762736,0.0263261,-0.221526,-0.0241548,0.447889,-0.197298,-0.334337,-0.358123,0.236303,0.135632,0.190713
305.871,0.0479402,-0.112871,-0.345408,-0.0984839,-0.249269,0.263955,0.327112,0.180026,0.0688217,0.0141836,-0.216722,-0.0255299,0.439138,-0.201411,-0.351059,-0.349269,0.242791,0.149934,0.216122
305.816,0.0221733,-0.128736,-0.353514,-0.0993293,-0.245573,0.263976,0.33572,0.166977,0.0866992,0.0128206,-0.214894,-0.0271379,0.438609,-0.197321,-0.361883,-0.328867,0.249579,0.142932,0.237769
305.087,0.0406297,-0.137307,-0.35043,-0.0806707,-0.261483,0.25575,0.335564,0.177077,0.086547,0.0179623,-0.210406,-0.0230884,0.43236,-0.199954,-0.364935,-0.324123,0.246299,0.144648,0.21556
304.631,0.0467838,-0.130379,-0.366897,-0.103298,-0.262882,0.260128,0.354902,0.186172,0.0826663,0.0125482,-0.217233,-0.0519191,0.41894,-0.207988,-0.325227,-0.305988,0.238159,0.130116,0.241396
303.99,0.0544785,-0.137154,-0.368117,-0.107434,-0.268747,0.258517,0.360698,0.185979,0.0872578,0.00842686,-0.212473,-0.0514479,0.423458,-0.194051,-0.323574,-0.313269,0.223253,0.134303,0.239895
306.57,0.033429,-0.12827,-0.385518,-0.105735,-0.285656,0.263729,0.386483,0.184169,0.0926308,0.00252364,-0.216185,-0.0576467,0.424815,-0.19933,-0.325312,-0.305354,0.226023,0.139679,0.255527
305.755,0.0108163,-0.122011,-0.364799,-0.114235,-0.274662,0.250749,0.400146,0.188764,0.112042,0.0211198,-0.224052,-0.0579742,0.412821,-0.211237,-0.344473,-0.307387,0.229448,0.167435,0.227489
304.632,-0.0120941,-0.133479,-0.366747,-0.136286,-0.290313,0.265355,0.420632,0.187581,0.119306,0.025592,-0.226247,-0.0673742,0.424288,-0.222487,-0.329358,-0.299625,0.214835,0.185464,0.240957
305.677,0.0143773,-0.1223,-0.383686,-0.130367,-0.272165,0.261851,0.413058,0.183182,0.120808,0.021964,-0.217242,-0.0747491,0.418087,-0.223991,-0.326578,-0.30496,0.203851,0.17945,0.239409
302.823,0.02318,-0.121123,-0.396701,-0.116581,-0.281096,0.273791,0.419802,0.191056,0.114336,0.0109212,-0.210231,-0.0776397,0.415895,-0.206543,-0.336622,-0.307723,0.196043,0.178051,0.231185
303.49,0.0399247,-0.144382,-0.386937,-0.137836,-0.263625,0.273934,0.415141,0.202237,0.0929421,0.0134076,-0.197409,-0.083674,0.419966,-0.194633,-0.33234,-0.315808,0.182798,0.179506,0.236787
299.179,-0.00347085,-0.11481,-0.349028,-0.137591,-0.263325,0.277784,0.407383,0.188918,0.0894199,0.0123942,-0.208525,-0.0904515,0.403758,-0.182879,-0.324071,-0.323043,0.197219,0.178533,0.241784
301.65,0.00806861,-0.112098,-0.361248,-0.121135,-0.244838,0.26386,0.400178,0.189337,0.0835628,0.00156633,-0.214533,-0.0976163,0.40354,-0.17431,-0.31491,-0.301872,0.183755,0.166797,0.241895
300.319,-0.00767479,-0.13459,-0.344009,-0.0951422,-0.257407,0.250564,0.400109,0.186206,0.0885314,0.00657559,-0.203098,-0.105977,0.401496,-0.159066,-0.307937,-0.313798,0.204695,0.155014,0.235508
299.906,-0.0106552,-0.121449,-0.340482,-0.110236,-0.257255,0.249151,0.41004,0.191433,0.0720875,0.000570551,-0.198237,-0.102069,0.406435,-0.151229,-0.298205,-0.315443,0.211648,0.146223,0.217672
301.061,-0.0315386,-0.143843,-0.341602,-0.0847235,-0.260919,0.262572,0.407508,0.190044,0.0656922,0.0044145,-0.210285,-0.103935,0.41987,-0.157543,-0.312212,-0.308218,0.214029,0.179855,0.210834
302.306,-0.0263048,-0.147576,-0.329541,-0.0906373,-0.260035,0.254176,0.404169,0.182403,0.0599159,0.0196758,-0.217995,-0.110314,0.416799,-0.152479,-0.309055,-0.315373,0.205261,0.185753,0.231155
303.73,-0.0321002,-0.153204,-0.328879,-0.0788794,-0.269061,0.271754,0.412684,0.188223,0.0524054,0.0293727,-0.21983,-0.119646,0.427741,-0.164901,-0.319605,-0.294349,0.20859,0.188875,0.200811
302.511,-0.0230015,-0.159969,-0.300383,-0.0620257,-0.246319,0.270642,0.394,0.176015,0.0206183,0.0100137,-0.216113,-0.113621,0.406918,-0.166925,-0.311932,-0.276667,0.224426,0.174089,0.200234
303.033,-0.0371892,-0.186225,-0.293275,-0.0880212,-0.253824,0.284641,0.412247,0.1734,0.0263009,0.0018126,-0.211555,-0.0942028,0.405636,-0.149309,-0.326155,-0.287097,0.249926,0.173285,0.199603
305.538,-0.0370482,-0.189323,-0.284327,-0.0951271,-0.248593,0.282935,0.397102,0.170367,0.0285033,0.00232735,-0.224887,-0.0843305,0.395713,-0.146606,-0.314181,-0.294553,0.252641,0.183683,0.205705
302.231,-0.0185823,-0.198389,-0.293066,-0.0826551,-0.232915,0.282132,0.39004,0.172021,0.0291209,0.0160223,-0.214612,-0.0904641,0.396628,-0.146735,-0.326161,-0.282042,0.241127,0.173064,0.185467
300.43,-0.0144807,-0.222431,-0.273307,-0.0472236,-0.223011,0.274118,0.377925,0.160024,0.0314005,0.0316239,-0.20955,-0.0924393,0.406529,-0.126761,-0.331798,-0.285366,0.224837,0.160211,0.159698
295.715,-0.0262089,-0.215973,-0.253681,-0.0360562,-0.263799,0.279949,0.377494,0.161712,0.0483729,0.0442363,-0.205171,-0.0804034,0.393113,-0.129635,-0.345119,-0.26101,0.207409,0.159313,0.145456
292.649,-0.0198965,-0.205639,-0.23779,-0.0380768,-0.250334,0.282474,0.351304,0.144913,0.0524786,0.0448007,-0.193802,-0.0787587,0.385419,-0.122345,-0.350291,-0.264322,0.196469,0.170209,0.133187
291.451,-0.0230334,-0.211318,-0.223105,-0.0377382,-0.249345,0.281162,0.34662,0.142509,0.0439068,0.0397673,-0.190077,-0.0816152,0.394892,-0.122945,-0.343979,-0.246926,0.189746,0.164838,0.12664
296.517,-0.0196052,-0.197508,-0.237949,-0.0459009,-0.258537,0.283078,0.355688,0.161705,0.0539791,0.0473551,-0.19983,-0.0724433,0.409832,-0.130856,-0.369071,-0.24924,0.197178,0.149989,0.122136
296.969,-0.0432871,-0.178666,-0.241759,-0.0505533,-0.289561,0.301782,0.374508,0.155871,0.058248,0.0471747,-0.217926,-0.047337,0.406739,-0.124824,-0.353366,-0.283242,0.201722,0.161808,0.122668
295.47,-0.0475227,-0.167892,-0.238233,-0.072751,-0.300441,0.307254,0.373877,0.158736,0.0611545,0.0553223,-0.220224,-0.054505,0.412504,-0.131055,-0.358047,-0.291392,0.222067,0.176549,0.114599
300.183,-0.0320264,-0.161757,-0.217253,-0.0687847,-0.302355,0.311688,0.373928,0.143166,0.0578781,0.047221,-0.215758,-0.047767,0.408423,-0.158975,-0.37519,-0.28257,0.235028,0.17156,0.113543
298.005,-0.0662619,-0.156002,-0.21721,-0.0538076,-0.271343,0.322144,0.359304,0.154398,0.0618876,0.0437715,-0.228579,-0.054965,0.420842,-0.176171,-0.383315,-0.272073,0.230182,0.186161,0.101038
302.263,-0.0904702,-0.143778,-0.218202,-0.0603238,-0.276476,0.324176,0.362349,0.157643,0.0610811,0.0552241,-0.240324,-0.0436201,0.417693,-0.171787,-0.390354,-0.258076,0.237008,0.178882,0.099356
300.033,-0.0738006,-0.142072,-0.216539,-0.0477415,-0.277476,0.32986,0.357474,0.161717,0.063157,0.0643998,-0.235127,-0.0521437,0.415173,-0.170803,-0.398408,-0.264141,0.234496,0.167459,0.0845149
301.399,-0.0795064,-0.126123,-0.226547,-0.0582687,-0.279996,0.332256,0.347081,0.169771,0.0647179,0.0589547,-0.236955,-0.0504099,0.424991,-0.159191,-0.410604,-0.267966,0.237944,0.1842,0.0756502
300.106,-0.0873194,-0.0973042,-0.241787,-0.0244599,-0.296783,0.315089,0.333411,0.158016,0.0737745,0.0496468,-0.215669,-0.0491078,0.424657,-0.143648,-0.427853,-0.258297,0.238952,0.174321,0.0743619
302.283,-0.0839101,-0.0963304,-0.232645,-0.0188249,-0.291128,0.308381,0.331855,0.166237,0.0594427,0.0446538,-0.217405,-0.0536539,0.416406,-0.158455,-0.423374,-0.251454,0.247297,0.163549,0.0893585
303.788,-0.0846251,-0.0743136,-0.242922,-0.0109226,-0.261669,0.30722,0.329438,0.159556,0.054658,0.0280581,-0.213894,-0.058364,0.420582,-0.164735,-0.435668,-0.244342,0.235351,0.177753,0.0788398
300.642,-0.0846716,-0.102611,-0.224341,-0.0104403,-0.262616,0.314009,0.330891,0.157053,0.0561109,0.029584,-0.22119,-0.0596779,0.418491,-0.181654,-0.414015,-0.248201,0.229084,0.197738,0.0764566
299.053,-0.0811167,-0.094642,-0.230644,-0.0256815,-0.25728,0.322995,0.333086,0.145025,0.055409,0.020047,-0.211113,-0.0593159,0.42451,-0.174825,-0.42116,-0.207978,0.221979,0.180631,0.0600735
298.803,-0.0781153,-0.103595,-0.213019,0.000832551,-0.260572,0.321591,0.337502,0.128604,0.0491317,0.0042614,-0.205672,-0.064658,0.416036,-0.178972,-0.422592,-0.185666,0.206826,0.174984,0.0730917
300.075,-0.0685473,-0.111843,-0.208478,0.0102736,-0.26214,0.321081,0.345282,0.134594,0.0489559,-0.0090012,-0.20639,-0.0538094,0.414704,-0.190401,-0.419609,-0.197039,0.187299,0.181276,0.0837923
301.603,-0.0594754,-0.131583,-0.203994,0.0161003,-0.264504,0.327978,0.350956,0.116175,0.0583954,-0.00782532,-0.187645,-0.0440693,0.39468,-0.169264,-0.420755,-0.20941,0.179789,0.173098,0.0813538
303.6,-0.0416512,-0.132125,-0.227847,0.0226578,-0.266167,0.317259,0.36186,0.107352,0.0622302,-0.00487069,-0.185584,-0.0329081,0.405446,-0.178772,-0.411713,-0.215406,0.191075,0.153872,0.0752894
306.597,-0.0366124,-0.12919,-0.225951,0.0160326,-0.26696,0.323486,0.355194,0.114422,0.0478654,0.00217298,-0.187393,-0.0250684,0.401927,-0.189146,-0.412153,-0.221528,0.175488,0.168778,0.088635
304.406,-0.0154025,-0.130641,-0.235805,-0.00663048,-0.27734,0.32991,0.356477,0.108543,0.0373544,-0.00145905,-0.185477,-0.028157,0.407645,-0.177576,-0.4266,-0.213713,0.178185,0.174667,0.106019
304.496,0.0220669,-0.142215,-0.221711,-0.00659931,-0.263417,0.311183,0.35632,0.133346,0.0340511,-0.00177413,-0.186377,-0.0429788,0.393492,-0.179532,-0.420304,-0.232047,0.188169,0.157858,0.100471
303.032,0.0266,-0.153465,-0.214395,-0.0146111,-0.266403,0.318114,0.340461,0.136325,0.0441643,-0.00767826,-0.177866,-0.0612945,0.398663,-0.18999,-0.412776,-0.218258,0.183913,0.170085,0.0984095
306.639,0.0121272,-0.17101,-0.225386,0.0106191,-0.279075,0.310492,0.366983,0.145359,0.0555669,0.00349105,-0.171754,-0.0639884,0.419074,-0.199556,-0.400051,-0.219218,0.16513,0.155902,0.0852944
307.356,0.00445028,-0.166795,-0.221683,-0.000882416,-0.270201,0.312639,0.353938,0.144268,0.0645679,0.000457586,-0.169518,-0.0518587,0.407693,-0.180844,-0.400239,-0.221809,0.163439,0.154207,0.0781713
308.77,-0.048926,-0.16642,-0.229171,-0.00902597,-0.271452,0.31527,0.355192,0.136827,0.0681548,0.0136773,-0.192274,-0.0313015,0.405345,-0.161801,-0.392963,-0.219272,0.175592,0.169219,0.08333
311.894,-0.0148975,-0.170932,-0.241458,-0.0167492,-0.2558,0.310123,0.366323,0.140448,0.0472471,0.0170849,-0.187324,-0.0375765,0.393743,-0.160707,-0.414468,-0.203912,0.186429,0.155666,0.0867608
312.634,-0.0316596,-0.177502,-0.227049,-0.0157945,-0.25842,0.315555,0.370643,0.143022,0.0492091,0.0103642,-0.185401,-0.0547063,0.394292,-0.155289,-0.406944,-0.206491,0.186391,0.159832,0.0899483
311.943,-0.0535928,-0.184536,-0.204424,-0.0171116,-0.25724,0.301986,0.366923,0.136704,0.0574326,0.00372558,-0.176409,-0.0614148,0.384537,-0.157763,-0.392956,-0.205156,0.182796,0.164069,0.112429
309.356,-0.0318758,-0.141616,-0.205314,-0.042983,-0.296431,0.301062,0.358354,0.121277,0.0473613,-0.00285633,-0.182831,-0.0692688,0.371435,-0.148721,-0.397482,-0.182984,0.175234,0.18258,0.145058
307.843,-0.0154797,-0.149712,-0.189354,-0.0243802,-0.313187,0.316363,0.360776,0.11227,0.0450774,0.000484594,-0.191976,-0.0747166,0.364135,-0.139695,-0.389609,-0.196988,0.158898,0.184927,0.142166
311.586,-0.0100569,-0.163773,-0.191318,-0.0332702,-0.300155,0.334833,0.360018,0.118477,0.0478795,0.00760347,-0.179036,-0.072294,0.360825,-0.145054,-0.403746,-0.208835,0.150228,0.194732,0.132942
314.265,-0.0103246,-0.137864,-0.189251,-0.0415525,-0.306176,0.316998,0.361848,0.110493,0.0571944,0.00315703,-0.178463,-0.0713902,0.366893,-0.146082,-0.407075,-0.220957,0.160303,0.18269,0.14956
312.983,-0.0108052,-0.152423,-0.209529,-0.0447717,-0.311546,0.336495,0.371599,0.112818,0.072361,0.00734785,-0.178486,-0.0545023,0.376859,-0.152931,-0.41687,-0.224864,0.149941,0.198642,0.130667
314.769,0.00421769,-0.146772,-0.204686,-0.0784394,-0.326728,0.334682,0.364966,0.119712,0.0775513,0.00636597,-0.173193,-0.052647,0.377929,-0.155865,-0.42677,-0.208026,0.153414,0.211547,0.122743
314.494,-0.0099988,-0.13798,-0.208334,-0.0929354,-0.325507,0.344841,0.352072,0.12548,0.0760258,-0.00946377,-0.179839,-0.0477683,0.382265,-0.153163,-0.420104,-0.220677,0.176412,0.22107,0.127603
314.373,0.00123963,-0.146374,-0.198597,-0.0787499,-0.313545,0.344711,0.363368,0.123122,0.0600775,-0.00915035,-0.183401,-0.0511275,0.383473,-0.15577,-0.420665,-0.221946,0.169358,0.222636,0.111339
310.358,0.0315869,-0.133379,-0.1924,-0.0542672,-0.294841,0.338909,0.341887,0.104486,0.0632344,-0.00129068,-0.20285,-0.0456313,0.384024,-0.178834,-0.418591,-0.232402,0.164154,0.216544,0.109662
312.061,0.00742441,-0.145987,-0.193411,-0.0727613,-0.299703,0.344256,0.344831,0.106381,0.0629509,0.0125331,-0.212896,-0.0443967,0.389845,-0.181616,-0.413861,-0.231012,0.179079,0.209307,0.139037
314.696,-0.0135628,-0.137782,-0.194333,-0.093963,-0.289907,0.342884,0.365753,0.092497,0.0543554,0.0348587,-0.228042,-0.0535166,0.387786,-0.183505,-0.397796,-0.209984,0.183511,0.206357,0.134388
312.815,0.00896411,-0.160336,-0.213216,-0.107006,-0.290413,0.34306,0.363389,0.0997525,0.064043,0.0360725,-0.23347,-0.0570723,0.393004,-0.184421,-0.382266,-0.205757,0.189315,0.202208,0.13415
310.548,0.003996,-0.167756,-0.212892,-0.107782,-0.282096,0.352588,0.367457,0.093177,0.0596146,0.053629,-0.223221,-0.0613626,0.396951,-0.174518,-0.382594,-0.212518,0.172125,0.194343,0.13086
310.452,0.0058864,-0.16783,-0.190979,-0.0910991,-0.276212,0.340036,0.384746,0.107671,0.0400161,0.0401695,-0.230441,-0.0656924,0.402505,-0.172397,-0.376948,-0.198703,0.157458,0.196711,0.0951019
310.338,-0.00603594,-0.17038,-0.184821,-0.0744797,-0.280295,0.340094,0.383487,0.124597,0.0308368,0.0382456,-0.239257,-0.0750806,0.395603,-0.172144,-0.375121,-0.194536,0.153956,0.207048,0.0982814
307.842,0.00349625,-0.166051,-0.191523,-0.0702324,-0.275861,0.339204,0.377526,0.110357,0.0359061,0.041849,-0.233275,-0.0742486,0.378642,-0.164239,-0.358516,-0.212472,0.149954,0.201247,0.108237
305.635,-0.00352754,-0.173777,-0.181381,-0.0814159,-0.283106,0.337951,0.379754,0.126066,0.0292398,0.0397975,-0.237492,-0.0759547,0.380213,-0.15789,-0.342972,-0.204717,0.149143,0.20559,0.0944777
305.253,0.014942,-0.186601,-0.188743,-0.0726914,-0.286573,0.329525,0.370387,0.140208,0.0325011,0.0340906,-0.242441,-0.0709952,0.372656,-0.156345,-0.332269,-0.215318,0.146111,0.212196,0.0993584
307.582,0.0137348,-0.185645,-0.183706,-0.0689653,-0.286383,0.322013,0.370551,0.143201,0.0382248,0.027761,-0.241322,-0.0754636,0.375349,-0.149818,-0.332265,-0.216128,0.145565,0.203824,0.0994728
306.207,0.0117745,-0.189093,-0.182917,-0.0712665,-0.283037,0.323262,0.370849,0.126805,0.0331183,0.0380217,-0.250313,-0.0702606,0.363688,-0.159343,-0.332877,-0.213067,0.15249,0.215867,0.116298
305.403,0.0301833,-0.187028,-0.205143,-0.0741725,-0.298956,0.329206,0.364003,0.125352,0.028909,0.0459226,-0.243462,-0.0662882,0.366743,-0.153845,-0.328092,-0.20507,0.151598,0.218308,0.101832
303.462,0.0101086,-0.157481,-0.214141,-0.0729202,-0.295483,0.309478,0.364864,0.123737,0.0378362,0.0524059,-0.241563,-0.0672027,0.359313,-0.162504,-0.335506,-0.200428,0.140446,0.234554,0.114486
301.925,0.00995562,-0.167558,-0.224747,-0.0697426,-0.279716,0.329278,0.371326,0.137647,0.0317503,0.0516282,-0.251895,-0.0726718,0.340824,-0.145651,-0.333307,-0.212696,0.132973,0.245375,0.107224
299.564,-0.00277217,-0.159189,-0.221083,-0.0772566,-0.275388,0.333033,0.368105,0.141886,0.0381194,0.0450415,-0.250398,-0.070994,0.343714,-0.149373,-0.334012,-0.197781,0.119427,0.246689,0.102232
300.917,0.0113394,-0.166504,-0.232627,-0.0545017,-0.26264,0.321082,0.359527,0.147121,0.0380678,0.0468355,-0.258817,-0.0776048,0.346391,-0.145413,-0.338158,-0.192227,0.133398,0.222778,0.101951
303.833,-0.0280295,-0.172519,-0.235267,-0.0616687,-0.27747,0.335742,0.359419,0.151326,0.0380068,0.0580356,-0.263599,-0.0863586,0.345888,-0.144971,-0.340256,-0.203569,0.137959,0.241621,0.145712
301.788,-0.0715316,-0.184276,-0.235599,-0.0663737,-0.286651,0.342384,0.363074,0.14854,0.0374173,0.0689908,-0.25628,-0.0786696,0.354277,-0.131346,-0.35586,-0.192248,0.159467,0.263349,0.121336
299.799,-0.0614284,-0.18223,-0.209529,-0.0710939,-0.281183,0.350129,0.357037,0.140363,0.0305484,0.0688684,-0.264857,-0.0870847,0.334976,-0.134341,-0.344417,-0.200123,0.131338,0.276182,0.146845
298.503,-0.0641439,-0.192412,-0.218483,-0.0612052,-0.279903,0.353398,0.358317,0.159878,0.018884,0.0564982,-0.256016,-0.0890024,0.34481,-0.136583,-0.350649,-0.206606,0.132559,0.279634,0.151026
296.834,-0.0852007,-0.186912,-0.21546,-0.0494635,-0.268089,0.357874,0.36158,0.154088,0.0143828,0.0539148,-0.26142,-0.0916124,0.34405,-0.139127,-0.32857,-0.212213,0.132384,0.284143,0.135652
300.35,-0.097684,-0.162902,-0.212544,-0.0426297,-0.260509,0.339238,0.374858,0.165068,0.016305,0.0585877,-0.262031,-0.102412,0.347936,-0.144835,-0.340713,-0.219029,0.135362,0.278849,0.129084
303.945,-0.0849784,-0.14883,-0.196278,-0.0573897,-0.261874,0.353784,0.373103,0.166515,0.00116781,0.0581649,-0.259422,-0.110879,0.34939,-0.144001,-0.353014,-0.219057,0.142559,0.276371,0.114668
303.963,-0.0733158,-0.133193,-0.182306,-0.0736537,-0.289563,0.370925,0.364794,0.160781,-0.00487275,0.0623003,-0.276163,-0.0996143,0.349251,-0.144918,-0.349022,-0.21109,0.141709,0.261899,0.126053
301.851,-0.0742059,-0.131854,-0.177407,-0.0317024,-0.284745,0.37513,0.356924,0.158273,-0.0122425,0.0572858,-0.287057,-0.103522,0.337799,-0.146187,-0.354494,-0.232225,0.153372,0.261156,0.135703
302.032,-0.0769418,-0.138569,-0.195084,-0.0189992,-0.291614,0.37948,0.371405,0.156516,-0.0153686,0.0577374,-0.295579,-0.0915557,0.336127,-0.132666,-0.358931,-0.239395,0.154803,0.262906,0.135727
303.187,-0.0681142,-0.130996,-0.189521,-0.0250051,-0.300435,0.387076,0.374319,0.164043,0.00431627,0.0629292,-0.302559,-0.0987021,0.332733,-0.140913,-0.365573,-0.230776,0.163787,0.24303,0.12036
305.735,-0.0334951,-0.154845,-0.211472,-0.0317303,-0.294076,0.385091,0.404768,0.176968,-0.0123402,0.0457203,-0.31375,-0.108621,0.337927,-0.130458,-0.350482,-0.230337,0.176982,0.22154,0.122607
309.251,-0.0487186,-0.152841,-0.22024,-0.0343023,-0.304923,0.389801,0.414946,0.181224,-0.00369351,0.0600602,-0.313527,-0.118447,0.332997,-0.119505,-0.348702,-0.230671,0.177096,0.214291,0.125155
308.372,-0.0750486,-0.14961,-0.208012,-0.029951,-0.294454,0.388845,0.413135,0.155234,-0.00915332,0.0670103,-0.313146,-0.107766,0.337542,-0.105018,-0.35104,-0.225793,0.156985,0.21772,0.13252
306.521,-0.0588977,-0.139705,-0.197039,-0.0304599,-0.276938,0.393084,0.404003,0.137583,-0.0111622,0.0734523,-0.336419,-0.120499,0.346197,-0.0822114,-0.342492,-0.225525,0.154473,0.20731,0.105246
310.445,-0.0594143,-0.144306,-0.174225,-0.00112738,-0.286088,0.391865,0.402793,0.126064,-0.0255358,0.0825793,-0.343708,-0.127336,0.34384,-0.0935026,-0.360172,-0.215103,0.14656,0.221199,0.115617
310.19,-0.0613563,-0.142071,-0.171717,-0.0021024,-0.299859,0.392709,0.411149,0.125009,-0.0182913,0.0674634,-0.343427,-0.13054,0.329832,-0.0842409,-0.36423,-0.21741,0.143916,0.221647,0.14352
308.666,-0.0641461,-0.143596,-0.174392,-0.00504268,-0.285169,0.392793,0.399413,0.121341,-0.0206361,0.0652429,-0.331447,-0.130027,0.332866,-0.0868726,-0.364024,-0.218985,0.145449,0.213499,0.153735
311.156,-0.0637881,-0.142473,-0.193669,0.00218862,-0.284988,0.400955,0.39805,0.117988,-0.0220858,0.0651431,-0.329561,-0.12339,0.339139,-0.0820638,-0.366125,-0.225742,0.148856,0.211498,0.150068
311.37,-0.0762976,-0.1521,-0.193454,0.00703638,-0.298535,0.407505,0.389661,0.113645,-0.0180824,0.0650774,-0.317908,-0.118437,0.345512,-0.0797059,-0.368632,-0.236272,0.154777,0.226808,0.149402
309.848,-0.0737616,-0.166456,-0.201967,0.0153737,-0.298339,0.406134,0.393704,0.13159,-0.0130289,0.0703428,-0.316252,-0.123749,0.344367,-0.0834356,-0.376312,-0.228066,0.162734,0.212502,0.144621
309.743,-0.0613015,-0.149213,-0.231835,0.011494,-0.291276,0.412563,0.388689,0.145543,-0.0333442,0.068889,-0.311751,-0.128764,0.343314,-0.0976853,-0.378464,-0.223725,0.168656,0.210991,0.15722
309.97,-0.0503368,-0.143188,-0.243563,0.0129818,-0.290089,0.423405,0.388541,0.132904,-0.0234107,0.0623632,-0.300813,-0.137402,0.343981,-0.116145,-0.359184,-0.23712,0.171567,0.196533,0.168976
314.202,-0.0425523,-0.14158,-0.232203,0.00961907,-0.3043,0.428754,0.395595,0.135073,-0.0335755,0.0540595,-0.301252,-0.146432,0.343135,-0.124708,-0.347303,-0.227972,0.176973,0.20658,0.152089
314.887,-0.0455522,-0.135895,-0.232977,0.0150777,-0.311159,0.423789,0.397133,0.133779,-0.0421689,0.0574071,-0.293909,-0.145648,0.337378,-0.111771,-0.348086,-0.212474,0.164025,0.199876,0.151175
311.265,-0.0414007,-0.13488,-0.244169,0.0334638,-0.288098,0.400394,0.396165,0.130185,-0.0460348,0.0525374,-0.29621,-0.149978,0.324566,-0.114913,-0.349422,-0.188818,0.158452,0.205205,0.152955
312.941,-0.0403257,-0.123522,-0.254659,0.0419527,-0.273427,0.393568,0.392576,0.125214,-0.0382571,0.0496984,-0.282645,-0.153855,0.328726,-0.125218,-0.353734,-0.188652,0.152978,0.20366,0.145922
312.11,-0.0249073,-0.112407,-0.260791,0.0380999,-0.27126,0.38835,0.379656,0.124355,-0.0394571,0.0483247,-0.286267,-0.137863,0.316143,-0.136172,-0.352737,-0.196003,0.149176,0.192463,0.181297
312.221,-0.0168975,-0.121548,-0.254176,0.0416834,-0.254272,0.378559,0.364429,0.125435,-0.034175,0.0552221,-0.270011,-0.131257,0.307629,-0.137172,-0.368065,-0.210772,0.160135,0.20144,0.163814
313.522,-0.0175753,-0.119179,-0.243017,0.0148388,-0.247593,0.378187,0.369367,0.113759,-0.0464808,0.0623689,-0.26533,-0.130141,0.306684,-0.150865,-0.340292,-0.199431,0.150056,0.194506,0.170138
314.391,-0.0165109,-0.107768,-0.244077,0.0125165,-0.23919,0.372747,0.36653,0.115923,-0.0456701,0.0599723,-0.269139,-0.131263,0.303149,-0.145947,-0.33822,-0.199821,0.150374,0.195408,0.160987
315.77,-0.0241418,-0.111009,-0.256528,0.0244171,-0.237097,0.358549,0.350086,0.108584,-0.0449605,0.0732762,-0.264027,-0.1113,0.305633,-0.126142,-0.337022,-0.189348,0.142873,0.184884,0.153272
315.171,0.0105266,-0.114236,-0.271487,0.0444036,-0.227198,0.336871,0.350804,0.0954078,-0.038363,0.0674018,-0.263363,-0.117086,0.29704,-0.115522,-0.330165,-0.190605,0.127129,0.17252,0.165922
315.607,0.00236435,-0.121966,-0.275116,0.0375043,-0.232156,0.341447,0.348676,0.0972789,-0.0308734,0.059915,-0.27528,-0.114206,0.292108,-0.110165,-0.315001,-0.196225,0.127151,0.1911,0.173442
315.452,0.0107402,-0.127404,-0.268895,0.0261446,-0.20725,0.333681,0.358333,0.0870245,-0.0424802,0.0654448,-0.287994,-0.110096,0.286731,-0.087775,-0.297634,-0.199783,0.122998,0.188099,0.150113
314.461,0.00338735,-0.136771,-0.248833,0.0506148,-0.216678,0.342135,0.347172,0.0810396,-0.0507008,0.07228,-0.289761,-0.10655,0.28637,-0.0854879,-0.303868,-0.217574,0.114401,0.202992,0.155831
313.525,0.0115533,-0.143829,-0.247542,0.0413406,-0.201742,0.338274,0.345208,0.0945432,-0.0420665,0.0744322,-0.285138,-0.107681,0.287818,-0.0798479,-0.300988,-0.234907,0.119849,0.19799,0.132734
313.591,-0.00511135,-0.131586,-0.279055,0.0434601,-0.205164,0.342072,0.347856,0.102138,-0.0387936,0.0739587,-0.284201,-0.102991,0.298035,-0.0800052,-0.299438,-0.22064,0.118088,0.205995,0.115382
317.373,0.0102315,-0.133548,-0.289396,0.0200316,-0.182342,0.347961,0.333332,0.0895592,-0.0279761,0.0891095,-0.29277,-0.110971,0.281204,-0.0783379,-0.293046,-0.209302,0.126444,0.188778,0.131037
314.139,-0.0142639,-0.130571,-0.295653,-0.00105491,-0.175864,0.366534,0.327079,0.0981556,-0.0151166,0.10058,-0.2943,-0.107439,0.285463,-0.0728604,-0.29969,-0.212491,0.136762,0.197098,0.10763
